node_type,x(m),y(m),RSSI,SINR,obss/pd,throughput
1,59.0138,52.1041,-56.12,38.1,-80,47.68
0,64.4449,48.3336,20,10000,-81,47.68
1,59.0138,52.1041,-56.12,38.1,-81,47.68
0,64.4449,48.3336,20,10000,-82,47.68
1,59.0138,52.1041,-56.12,38.1,-82,47.68
0,64.5734,48.43,20,10000,-62,27.01
1,63.2142,57.4075,-79.86,33.52,-62,27.01
0,64.5734,48.43,20,10000,-63,27.01
1,63.2142,57.4075,-78.86,33.52,-63,27.01
0,64.5734,48.43,20,10000,-64,27.01
1,63.2142,57.4075,-77.86,33.52,-64,27.01
0,64.5734,48.43,20,10000,-65,27.01
1,63.2142,57.4075,-76.86,33.52,-65,27.01
0,64.5734,48.43,20,10000,-66,27.01
1,63.2142,57.4075,-75.86,33.52,-66,27.01
0,64.5734,48.43,20,10000,-67,27.64
1,63.2142,57.4075,-60.86,32.6,-67,27.64
0,64.5734,48.43,20,10000,-68,28.09
1,63.2142,57.4075,-60.86,32.61,-68,28.09
0,64.5734,48.43,20,10000,-69,28.09
1,63.2142,57.4075,-60.86,32.62,-69,28.09
0,64.5734,48.43,20,10000,-70,29.14
1,63.2142,57.4075,-71.86,32.68,-70,29.14
0,64.5734,48.43,20,10000,-71,32.87
1,63.2142,57.4075,-60.86,33.48,-71,32.87
0,64.5734,48.43,20,10000,-72,32.34
1,63.2142,57.4075,-60.86,33.38,-72,32.34
0,64.5734,48.43,20,10000,-73,32.34
1,63.2142,57.4075,-60.86,33.38,-73,32.34
0,64.5734,48.43,20,10000,-74,32.34
1,63.2142,57.4075,-60.86,33.38,-74,32.34
0,64.5734,48.43,20,10000,-75,32.34
1,63.2142,57.4075,-60.86,33.39,-75,32.34
0,64.5734,48.43,20,10000,-76,32.34
1,63.2142,57.4075,-60.86,33.39,-76,32.34
0,64.5734,48.43,20,10000,-77,32.3
1,63.2142,57.4075,-60.86,33.41,-77,32.3
0,64.5734,48.43,20,10000,-78,33.03
1,63.2142,57.4075,-60.86,33.44,-78,33.03
0,64.5734,48.43,20,10000,-79,32.69
1,63.2142,57.4075,-60.86,33.41,-79,32.69
0,64.5734,48.43,20,10000,-80,32.16
1,63.2142,57.4075,-60.86,33.48,-80,32.16
0,64.5734,48.43,20,10000,-81,31.21
1,63.2142,57.4075,-60.86,33.4,-81,31.21
0,64.5734,48.43,20,10000,-82,31.21
1,63.2142,57.4075,-60.86,33.4,-82,31.21
0,49.1351,36.8513,20,10000,-62,88.15
1,46.9432,30.3698,-56.6,37.01,-62,88.15
0,49.1351,36.8513,20,10000,-63,88.15
1,46.9432,30.3698,-56.6,37.01,-63,88.15
0,49.1351,36.8513,20,10000,-64,88.15
1,46.9432,30.3698,-56.6,37.01,-64,88.15
0,49.1351,36.8513,20,10000,-65,88.15
1,46.9432,30.3698,-56.6,37.01,-65,88.15
0,49.1351,36.8513,20,10000,-66,88.15
1,46.9432,30.3698,-56.6,37.01,-66,88.15
0,49.1351,36.8513,20,10000,-67,88.15
1,46.9432,30.3698,-56.6,37.01,-67,88.15
0,49.1351,36.8513,20,10000,-68,88.15
1,46.9432,30.3698,-56.6,37.01,-68,88.15
0,49.1351,36.8513,20,10000,-69,88.15
1,46.9432,30.3698,-56.6,37.01,-69,88.15
0,49.1351,36.8513,20,10000,-70,88.15
1,46.9432,30.3698,-56.6,37.01,-70,88.15
0,49.1351,36.8513,20,10000,-71,88.15
1,46.9432,30.3698,-56.6,37.01,-71,88.15
0,49.1351,36.8513,20,10000,-72,88.15
1,46.9432,30.3698,-56.6,37.01,-72,88.15
0,49.1351,36.8513,20,10000,-73,88.15
1,46.9432,30.3698,-56.6,37.01,-73,88.15
0,49.1351,36.8513,20,10000,-74,88.15
1,46.9432,30.3698,-56.6,37.01,-74,88.15
0,49.1351,36.8513,20,10000,-75,88.15
1,46.9432,30.3698,-56.6,37.01,-75,88.15
0,49.1351,36.8513,20,10000,-76,88.15
1,46.9432,30.3698,-56.6,37.01,-76,88.15
0,49.1351,36.8513,20,10000,-77,88.15
1,46.9432,30.3698,-56.6,37.01,-77,88.15
0,49.1351,36.8513,20,10000,-78,88.15
1,46.9432,30.3698,-56.6,37.01,-78,88.15
0,49.1351,36.8513,20,10000,-79,88.15
1,46.9432,30.3698,-56.6,37.01,-79,88.15
0,49.1351,36.8513,20,10000,-80,88.15
1,46.9432,30.3698,-56.6,37.01,-80,88.15
0,49.1351,36.8513,20,10000,-81,88.15
1,46.9432,30.3698,-56.6,37.01,-81,88.15
0,49.1351,36.8513,20,10000,-82,88.15
1,46.9432,30.3698,-56.6,37.01,-82,88.15
0,25.8075,19.3556,20,10000,-62,58.74
1,20.6167,26.5631,-60.51,27.33,-62,58.74
0,25.8075,19.3556,20,10000,-63,58.75
1,20.6167,26.5631,-60.51,27.33,-63,58.75
0,25.8075,19.3556,20,10000,-64,58.75
1,20.6167,26.5631,-60.51,27.33,-64,58.75
0,25.8075,19.3556,20,10000,-65,58.49
1,20.6167,26.5631,-60.51,27.3,-65,58.49
0,25.8075,19.3556,20,10000,-66,58.49
1,20.6167,26.5631,-60.51,27.3,-66,58.49
0,25.8075,19.3556,20,10000,-67,58.46
1,20.6167,26.5631,-60.51,27.33,-67,58.46
0,25.8075,19.3556,20,10000,-68,58.69
1,20.6167,26.5631,-60.51,27.33,-68,58.69
0,25.8075,19.3556,20,10000,-69,58.69
1,20.6167,26.5631,-60.51,27.33,-69,58.69
0,25.8075,19.3556,20,10000,-70,58.69
1,20.6167,26.5631,-60.51,27.33,-70,58.69
0,25.8075,19.3556,20,10000,-71,58.79
1,20.6167,26.5631,-60.51,27.34,-71,58.79
0,25.8075,19.3556,20,10000,-72,58.83
1,20.6167,26.5631,-60.51,27.33,-72,58.83
0,25.8075,19.3556,20,10000,-73,58.83
1,20.6167,26.5631,-60.51,27.33,-73,58.83
0,25.8075,19.3556,20,10000,-74,58.83
1,20.6167,26.5631,-60.51,27.33,-74,58.83
0,25.8075,19.3556,20,10000,-75,58.99
1,20.6167,26.5631,-60.51,27.35,-75,58.99
0,25.8075,19.3556,20,10000,-76,58.59
1,20.6167,26.5631,-60.51,27.33,-76,58.59
0,25.8075,19.3556,20,10000,-77,58.77
1,20.6167,26.5631,-60.51,27.32,-77,58.77
0,25.8075,19.3556,20,10000,-78,58.77
1,20.6167,26.5631,-60.51,27.32,-78,58.77
0,25.8075,19.3556,20,10000,-79,58.83
1,20.6167,26.5631,-60.51,27.33,-79,58.83
0,25.8075,19.3556,20,10000,-80,58.83
1,20.6167,26.5631,-60.51,27.33,-80,58.83
0,25.8075,19.3556,20,10000,-81,58.83
1,20.6167,26.5631,-60.51,27.33,-81,58.83
0,25.8075,19.3556,20,10000,-82,58.83
1,20.6167,26.5631,-60.51,27.33,-82,58.83
0,54.4789,40.8592,20,10000,-62,54.73
1,44.7386,41.035,-62,27.03,-62,54.73
0,54.4789,40.8592,20,10000,-63,55.78
1,44.7386,41.035,-62,27.01,-63,55.78
0,54.4789,40.8592,20,10000,-64,55.1
1,44.7386,41.035,-62,27.02,-64,55.1
0,54.4789,40.8592,20,10000,-65,55.1
1,44.7386,41.035,-62,27.01,-65,55.1
0,54.4789,40.8592,20,10000,-66,55.1
1,44.7386,41.035,-62,27.01,-66,55.1
0,54.4789,40.8592,20,10000,-67,55.1
1,44.7386,41.035,-62,27.01,-67,55.1
0,54.4789,40.8592,20,10000,-68,55.1
1,44.7386,41.035,-62,27.01,-68,55.1
0,54.4789,40.8592,20,10000,-69,54.28
1,44.7386,41.035,-62,26.98,-69,54.28
0,54.4789,40.8592,20,10000,-70,55.58
1,44.7386,41.035,-62,26.99,-70,55.58
0,54.4789,40.8592,20,10000,-71,55.76
1,44.7386,41.035,-62,27.01,-71,55.76
0,54.4789,40.8592,20,10000,-72,53.26
1,44.7386,41.035,-62,26.9,-72,53.26
0,54.4789,40.8592,20,10000,-73,55.49
1,44.7386,41.035,-62,27,-73,55.49
0,54.4789,40.8592,20,10000,-74,53.43
1,44.7386,41.035,-62,27,-74,53.43
0,54.4789,40.8592,20,10000,-75,54.23
1,44.7386,41.035,-62,27.05,-75,54.23
0,54.4789,40.8592,20,10000,-76,53.89
1,44.7386,41.035,-62,27.03,-76,53.89
0,54.4789,40.8592,20,10000,-77,53.89
1,44.7386,41.035,-62,27.03,-77,53.89
0,54.4789,40.8592,20,10000,-78,54.13
1,44.7386,41.035,-62,27.01,-78,54.13
0,54.4789,40.8592,20,10000,-79,53.39
1,44.7386,41.035,-62,27,-79,53.39
0,54.4789,40.8592,20,10000,-80,53.09
1,44.7386,41.035,-62,27.02,-80,53.09
0,54.4789,40.8592,20,10000,-81,54.4
1,44.7386,41.035,-62,27.05,-81,54.4
0,54.4789,40.8592,20,10000,-82,54.4
1,44.7386,41.035,-62,27.05,-82,54.4
0,74.9207,56.1906,20,10000,-62,79.3
1,78.824,62.8094,-58.29,35.94,-62,79.3
0,74.9207,56.1906,20,10000,-63,79.3
1,78.824,62.8094,-58.29,35.94,-63,79.3
0,74.9207,56.1906,20,10000,-64,79.3
1,78.824,62.8094,-58.29,35.94,-64,79.3
0,74.9207,56.1906,20,10000,-65,79.3
1,78.824,62.8094,-58.29,35.94,-65,79.3
0,74.9207,56.1906,20,10000,-66,79.3
1,78.824,62.8094,-58.29,35.94,-66,79.3
0,74.9207,56.1906,20,10000,-67,79.3
1,78.824,62.8094,-58.29,35.94,-67,79.3
0,74.9207,56.1906,20,10000,-68,79.3
1,78.824,62.8094,-58.29,35.94,-68,79.3
0,74.9207,56.1906,20,10000,-69,79.3
1,78.824,62.8094,-58.29,35.94,-69,79.3
0,74.9207,56.1906,20,10000,-70,79.3
1,78.824,62.8094,-58.29,35.94,-70,79.3
0,74.9207,56.1906,20,10000,-71,79.3
1,78.824,62.8094,-58.29,35.94,-71,79.3
0,74.9207,56.1906,20,10000,-72,79.3
1,78.824,62.8094,-58.29,35.94,-72,79.3
0,74.9207,56.1906,20,10000,-73,79.3
1,78.824,62.8094,-58.29,35.94,-73,79.3
0,74.9207,56.1906,20,10000,-74,79.3
1,78.824,62.8094,-58.29,35.94,-74,79.3
0,74.9207,56.1906,20,10000,-75,79.3
1,78.824,62.8094,-58.29,35.94,-75,79.3
0,74.9207,56.1906,20,10000,-76,79.3
1,78.824,62.8094,-58.29,35.94,-76,79.3
0,74.9207,56.1906,20,10000,-77,79.3
1,78.824,62.8094,-58.29,35.94,-77,79.3
0,74.9207,56.1906,20,10000,-78,79.3
1,78.824,62.8094,-58.29,35.94,-78,79.3
0,74.9207,56.1906,20,10000,-79,79.3
1,78.824,62.8094,-58.29,35.94,-79,79.3
0,74.9207,56.1906,20,10000,-80,79.3
1,78.824,62.8094,-58.29,35.94,-80,79.3
0,74.9207,56.1906,20,10000,-81,79.3
1,78.824,62.8094,-58.29,35.94,-81,79.3
0,74.9207,56.1906,20,10000,-82,79.3
1,78.824,62.8094,-58.29,35.94,-82,79.3
0,67.2317,50.4238,20,10000,-62,35.19
1,68.8955,58.1407,-58.69,18.59,-62,35.19
0,67.2317,50.4238,20,10000,-63,35.2
1,68.8955,58.1407,-58.69,18.64,-63,35.2
0,67.2317,50.4238,20,10000,-64,35.2
1,68.8955,58.1407,-58.69,18.69,-64,35.2
0,67.2317,50.4238,20,10000,-65,35.2
1,68.8955,58.1407,-58.69,18.76,-65,35.2
0,67.2317,50.4238,20,10000,-66,37.93
1,68.8955,58.1407,-58.69,18.12,-66,37.93
0,67.2317,50.4238,20,10000,-67,37.93
1,68.8955,58.1407,-58.69,18.22,-67,37.93
0,67.2317,50.4238,20,10000,-68,37.93
1,68.8955,58.1407,-58.69,18.35,-68,37.93
0,67.2317,50.4238,20,10000,-69,37.93
1,68.8955,58.1407,-58.69,18.5,-69,37.93
0,67.2317,50.4238,20,10000,-70,40.86
1,68.8955,58.1407,-69.69,13.38,-70,40.86
0,67.2317,50.4238,20,10000,-71,40.86
1,68.8955,58.1407,-68.69,14.34,-71,40.86
0,67.2317,50.4238,20,10000,-72,58.19
1,68.8955,58.1407,-67.69,18.62,-72,58.19
0,67.2317,50.4238,20,10000,-73,43.18
1,68.8955,58.1407,-58.69,24.17,-73,43.18
0,67.2317,50.4238,20,10000,-74,43.18
1,68.8955,58.1407,-58.69,24.17,-74,43.18
0,67.2317,50.4238,20,10000,-75,43.18
1,68.8955,58.1407,-58.69,24.17,-75,43.18
0,67.2317,50.4238,20,10000,-76,43.18
1,68.8955,58.1407,-58.69,24.17,-76,43.18
0,67.2317,50.4238,20,10000,-77,43.18
1,68.8955,58.1407,-58.69,24.17,-77,43.18
0,67.2317,50.4238,20,10000,-78,43.18
1,68.8955,58.1407,-58.69,24.17,-78,43.18
0,67.2317,50.4238,20,10000,-79,43.18
1,68.8955,58.1407,-58.69,24.17,-79,43.18
0,67.2317,50.4238,20,10000,-80,43.18
1,68.8955,58.1407,-58.69,24.17,-80,43.18
0,67.2317,50.4238,20,10000,-81,42.04
1,68.8955,58.1407,-58.69,23.76,-81,42.04
0,67.2317,50.4238,20,10000,-82,42.04
1,68.8955,58.1407,-58.69,23.76,-82,42.04
0,62.0177,46.5133,20,10000,-62,110.35
1,58.8181,50.0083,-51.69,42.72,-62,110.35
0,62.0177,46.5133,20,10000,-63,110.35
1,58.8181,50.0083,-51.69,42.72,-63,110.35
0,62.0177,46.5133,20,10000,-64,110.35
1,58.8181,50.0083,-51.69,42.72,-64,110.35
0,62.0177,46.5133,20,10000,-65,110.35
1,58.8181,50.0083,-51.69,42.72,-65,110.35
0,62.0177,46.5133,20,10000,-66,110.35
1,58.8181,50.0083,-51.69,42.72,-66,110.35
0,62.0177,46.5133,20,10000,-67,110.35
1,58.8181,50.0083,-51.69,42.72,-67,110.35
0,62.0177,46.5133,20,10000,-68,110.35
1,58.8181,50.0083,-51.69,42.72,-68,110.35
0,62.0177,46.5133,20,10000,-69,110.35
1,58.8181,50.0083,-51.69,42.72,-69,110.35
0,62.0177,46.5133,20,10000,-70,110.35
1,58.8181,50.0083,-51.69,42.72,-70,110.35
0,62.0177,46.5133,20,10000,-71,110.35
1,58.8181,50.0083,-51.69,42.72,-71,110.35
0,62.0177,46.5133,20,10000,-72,110.35
1,58.8181,50.0083,-51.69,42.72,-72,110.35
0,62.0177,46.5133,20,10000,-73,110.35
1,58.8181,50.0083,-51.69,42.72,-73,110.35
0,62.0177,46.5133,20,10000,-74,110.35
1,58.8181,50.0083,-51.69,42.72,-74,110.35
0,62.0177,46.5133,20,10000,-75,110.35
1,58.8181,50.0083,-51.69,42.72,-75,110.35
0,62.0177,46.5133,20,10000,-76,110.35
1,58.8181,50.0083,-51.69,42.72,-76,110.35
0,62.0177,46.5133,20,10000,-77,110.35
1,58.8181,50.0083,-51.69,42.72,-77,110.35
0,62.0177,46.5133,20,10000,-78,110.35
1,58.8181,50.0083,-51.69,42.72,-78,110.35
0,62.0177,46.5133,20,10000,-79,110.35
1,58.8181,50.0083,-51.69,42.72,-79,110.35
0,62.0177,46.5133,20,10000,-80,110.35
1,58.8181,50.0083,-51.69,42.72,-80,110.35
0,62.0177,46.5133,20,10000,-81,110.35
1,58.8181,50.0083,-51.69,42.72,-81,110.35
0,62.0177,46.5133,20,10000,-82,110.35
1,58.8181,50.0083,-51.69,42.72,-82,110.35
0,19.3739,14.5304,20,10000,-62,2.09
1,12.0568,19.7928,-79.74,31.4,-62,2.09
0,19.3739,14.5304,20,10000,-63,0.83
1,12.0568,19.7928,-78.74,31.96,-63,0.83
0,19.3739,14.5304,20,10000,-64,1.19
1,12.0568,19.7928,-77.74,32.97,-64,1.19
0,19.3739,14.5304,20,10000,-65,1.2
1,12.0568,19.7928,-76.74,32.97,-65,1.2
0,19.3739,14.5304,20,10000,-66,1.82
1,12.0568,19.7928,-75.74,32.76,-66,1.82
0,19.3739,14.5304,20,10000,-67,1.66
1,12.0568,19.7928,-74.74,32.93,-67,1.66
0,19.3739,14.5304,20,10000,-68,1.43
1,12.0568,19.7928,-73.74,32.8,-68,1.43
0,19.3739,14.5304,20,10000,-69,0.97
1,12.0568,19.7928,-72.74,33.38,-69,0.97
0,19.3739,14.5304,20,10000,-70,1.29
1,12.0568,19.7928,-71.74,32.87,-70,1.29
0,19.3739,14.5304,20,10000,-71,1.61
1,12.0568,19.7928,-70.74,33.65,-71,1.61
0,19.3739,14.5304,20,10000,-72,1.13
1,12.0568,19.7928,-60.74,32.22,-72,1.13
0,19.3739,14.5304,20,10000,-73,3.07
1,12.0568,19.7928,-68.74,32.72,-73,3.07
0,19.3739,14.5304,20,10000,-74,2.11
1,12.0568,19.7928,-67.74,32.94,-74,2.11
0,19.3739,14.5304,20,10000,-75,2.22
1,12.0568,19.7928,-60.74,33.4,-75,2.22
0,19.3739,14.5304,20,10000,-76,1.08
1,12.0568,19.7928,-60.74,33.2,-76,1.08
0,19.3739,14.5304,20,10000,-77,0.94
1,12.0568,19.7928,-60.74,33.29,-77,0.94
0,19.3739,14.5304,20,10000,-78,0.94
1,12.0568,19.7928,-60.74,33.29,-78,0.94
0,19.3739,14.5304,20,10000,-79,0.94
1,12.0568,19.7928,-60.74,33.29,-79,0.94
0,19.3739,14.5304,20,10000,-80,0.94
1,12.0568,19.7928,-60.74,33.29,-80,0.94
0,19.3739,14.5304,20,10000,-81,0.94
1,12.0568,19.7928,-60.74,33.29,-81,0.94
0,19.3739,14.5304,20,10000,-82,0.94
1,12.0568,19.7928,-60.74,33.29,-82,0.94
0,48.0561,36.0421,20,10000,-62,86.94
1,54.1814,34.5192,-55.47,34.91,-62,86.94
0,48.0561,36.0421,20,10000,-63,86.94
1,54.1814,34.5192,-55.47,34.91,-63,86.94
0,48.0561,36.0421,20,10000,-64,86.94
1,54.1814,34.5192,-55.47,34.91,-64,86.94
0,48.0561,36.0421,20,10000,-65,86.94
1,54.1814,34.5192,-55.47,34.91,-65,86.94
0,48.0561,36.0421,20,10000,-66,86.94
1,54.1814,34.5192,-55.47,34.91,-66,86.94
0,48.0561,36.0421,20,10000,-67,86.94
1,54.1814,34.5192,-55.47,34.91,-67,86.94
0,48.0561,36.0421,20,10000,-68,86.44
1,54.1814,34.5192,-55.47,34.91,-68,86.44
0,48.0561,36.0421,20,10000,-69,86.25
1,54.1814,34.5192,-55.47,34.87,-69,86.25
0,48.0561,36.0421,20,10000,-70,86.25
1,54.1814,34.5192,-55.47,34.87,-70,86.25
0,48.0561,36.0421,20,10000,-71,86.01
1,54.1814,34.5192,-55.47,34.89,-71,86.01
0,48.0561,36.0421,20,10000,-72,85.4
1,54.1814,34.5192,-55.47,34.89,-72,85.4
0,48.0561,36.0421,20,10000,-73,86.86
1,54.1814,34.5192,-55.47,34.93,-73,86.86
0,48.0561,36.0421,20,10000,-74,87.28
1,54.1814,34.5192,-55.47,34.92,-74,87.28
0,48.0561,36.0421,20,10000,-75,85.75
1,54.1814,34.5192,-55.47,34.9,-75,85.75
0,48.0561,36.0421,20,10000,-76,85.88
1,54.1814,34.5192,-55.47,34.87,-76,85.88
0,48.0561,36.0421,20,10000,-77,85.88
1,54.1814,34.5192,-55.47,34.88,-77,85.88
0,48.0561,36.0421,20,10000,-78,85.82
1,54.1814,34.5192,-55.47,34.92,-78,85.82
0,48.0561,36.0421,20,10000,-79,85.82
1,54.1814,34.5192,-55.47,34.92,-79,85.82
0,48.0561,36.0421,20,10000,-80,84.82
1,54.1814,34.5192,-55.47,34.95,-80,84.82
0,48.0561,36.0421,20,10000,-81,85.73
1,54.1814,34.5192,-55.47,34.92,-81,85.73
0,48.0561,36.0421,20,10000,-82,85.58
1,54.1814,34.5192,-55.47,34.9,-82,85.58
0,77.1444,57.8583,20,10000,-62,79.34
1,84.5909,58.958,-57.98,37.01,-62,79.34
0,77.1444,57.8583,20,10000,-63,79.34
1,84.5909,58.958,-57.98,37.01,-63,79.34
0,77.1444,57.8583,20,10000,-64,79.34
1,84.5909,58.958,-57.98,37.01,-64,79.34
0,77.1444,57.8583,20,10000,-65,79.34
1,84.5909,58.958,-57.98,37.01,-65,79.34
0,77.1444,57.8583,20,10000,-66,79.34
1,84.5909,58.958,-57.98,37.01,-66,79.34
0,77.1444,57.8583,20,10000,-67,79.34
1,84.5909,58.958,-57.98,37.01,-67,79.34
0,77.1444,57.8583,20,10000,-68,79.34
1,84.5909,58.958,-57.98,37.01,-68,79.34
0,77.1444,57.8583,20,10000,-69,79.34
1,84.5909,58.958,-57.98,37.01,-69,79.34
0,77.1444,57.8583,20,10000,-70,79.34
1,84.5909,58.958,-57.98,37.01,-70,79.34
0,77.1444,57.8583,20,10000,-71,79.34
1,84.5909,58.958,-57.98,37.01,-71,79.34
0,77.1444,57.8583,20,10000,-72,79.34
1,84.5909,58.958,-57.98,37.01,-72,79.34
0,77.1444,57.8583,20,10000,-73,79.34
1,84.5909,58.958,-57.98,37.01,-73,79.34
0,77.1444,57.8583,20,10000,-74,79.34
1,84.5909,58.958,-57.98,37.01,-74,79.34
0,77.1444,57.8583,20,10000,-75,79.34
1,84.5909,58.958,-57.98,37.01,-75,79.34
0,77.1444,57.8583,20,10000,-76,79.34
1,84.5909,58.958,-57.98,37.01,-76,79.34
0,77.1444,57.8583,20,10000,-77,79.34
1,84.5909,58.958,-57.98,37.01,-77,79.34
0,77.1444,57.8583,20,10000,-78,79.34
1,84.5909,58.958,-57.98,37.01,-78,79.34
0,77.1444,57.8583,20,10000,-79,79.34
1,84.5909,58.958,-57.98,37.01,-79,79.34
0,77.1444,57.8583,20,10000,-80,79.34
1,84.5909,58.958,-57.98,37.01,-80,79.34
0,77.1444,57.8583,20,10000,-81,79.34
1,84.5909,58.958,-57.98,37.01,-81,79.34
0,77.1444,57.8583,20,10000,-82,79.34
1,84.5909,58.958,-57.98,37.01,-82,79.34
0,29.2707,21.9531,20,10000,-62,8.33
1,31.1868,17.6934,-70.51,42.11,-62,8.33
0,29.2707,21.9531,20,10000,-63,11.26
1,31.1868,17.6934,-69.51,41.69,-63,11.26
0,29.2707,21.9531,20,10000,-64,11.26
1,31.1868,17.6934,-68.51,41.69,-64,11.26
0,29.2707,21.9531,20,10000,-65,12.39
1,31.1868,17.6934,-67.51,40.79,-65,12.39
0,29.2707,21.9531,20,10000,-66,12.39
1,31.1868,17.6934,-66.51,40.79,-66,12.39
0,29.2707,21.9531,20,10000,-67,9.65
1,31.1868,17.6934,-65.51,40.06,-67,9.65
0,29.2707,21.9531,20,10000,-68,4.43
1,31.1868,17.6934,-64.51,40.84,-68,4.43
0,29.2707,21.9531,20,10000,-69,6.72
1,31.1868,17.6934,-63.51,39.3,-69,6.72
0,29.2707,21.9531,20,10000,-70,6.72
1,31.1868,17.6934,-62.51,39.31,-70,6.72
0,29.2707,21.9531,20,10000,-71,34.77
1,31.1868,17.6934,-61.51,40.19,-71,34.77
0,29.2707,21.9531,20,10000,-72,31.87
1,31.1868,17.6934,-60.51,40.25,-72,31.87
0,29.2707,21.9531,20,10000,-73,40.08
1,31.1868,17.6934,-51.51,40.22,-73,40.08
0,29.2707,21.9531,20,10000,-74,15.32
1,31.1868,17.6934,-58.51,38.73,-74,15.32
0,29.2707,21.9531,20,10000,-75,15.32
1,31.1868,17.6934,-57.51,38.75,-75,15.32
0,29.2707,21.9531,20,10000,-76,44.73
1,31.1868,17.6934,-51.51,39.68,-76,44.73
0,29.2707,21.9531,20,10000,-77,3.85
1,31.1868,17.6934,-51.51,41.71,-77,3.85
0,29.2707,21.9531,20,10000,-78,3.85
1,31.1868,17.6934,-51.51,41.73,-78,3.85
0,29.2707,21.9531,20,10000,-79,3.88
1,31.1868,17.6934,-51.51,42.09,-79,3.88
0,29.2707,21.9531,20,10000,-80,3.88
1,31.1868,17.6934,-51.51,42.13,-80,3.88
0,29.2707,21.9531,20,10000,-81,1.46
1,31.1868,17.6934,-51.51,42.89,-81,1.46
0,29.2707,21.9531,20,10000,-82,1.46
1,31.1868,17.6934,-51.51,42.89,-82,1.46
0,76.0769,57.0577,20,10000,-62,88.15
1,77.0399,63.9815,-56.91,36.16,-62,88.15
0,76.0769,57.0577,20,10000,-63,88.15
1,77.0399,63.9815,-56.91,36.16,-63,88.15
0,76.0769,57.0577,20,10000,-64,88.15
1,77.0399,63.9815,-56.91,36.16,-64,88.15
0,76.0769,57.0577,20,10000,-65,88.15
1,77.0399,63.9815,-56.91,36.16,-65,88.15
0,76.0769,57.0577,20,10000,-66,88.15
1,77.0399,63.9815,-56.91,36.16,-66,88.15
0,76.0769,57.0577,20,10000,-67,88.15
1,77.0399,63.9815,-56.91,36.16,-67,88.15
0,76.0769,57.0577,20,10000,-68,88.15
1,77.0399,63.9815,-56.91,36.16,-68,88.15
0,76.0769,57.0577,20,10000,-69,88.15
1,77.0399,63.9815,-56.91,36.16,-69,88.15
0,76.0769,57.0577,20,10000,-70,88.15
1,77.0399,63.9815,-56.91,36.16,-70,88.15
0,76.0769,57.0577,20,10000,-71,88.15
1,77.0399,63.9815,-56.91,36.16,-71,88.15
0,76.0769,57.0577,20,10000,-72,88.15
1,77.0399,63.9815,-56.91,36.16,-72,88.15
0,76.0769,57.0577,20,10000,-73,88.15
1,77.0399,63.9815,-56.91,36.16,-73,88.15
0,76.0769,57.0577,20,10000,-74,88.15
1,77.0399,63.9815,-56.91,36.16,-74,88.15
0,76.0769,57.0577,20,10000,-75,88.15
1,77.0399,63.9815,-56.91,36.16,-75,88.15
0,76.0769,57.0577,20,10000,-76,88.15
1,77.0399,63.9815,-56.91,36.16,-76,88.15
0,76.0769,57.0577,20,10000,-77,88.15
1,77.0399,63.9815,-56.91,36.16,-77,88.15
0,76.0769,57.0577,20,10000,-78,88.15
1,77.0399,63.9815,-56.91,36.16,-78,88.15
0,76.0769,57.0577,20,10000,-79,88.15
1,77.0399,63.9815,-56.91,36.16,-79,88.15
0,76.0769,57.0577,20,10000,-80,88.15
1,77.0399,63.9815,-56.91,36.16,-80,88.15
0,76.0769,57.0577,20,10000,-81,88.15
1,77.0399,63.9815,-56.91,36.16,-81,88.15
0,76.0769,57.0577,20,10000,-82,88.15
1,77.0399,63.9815,-56.91,36.16,-82,88.15
0,31.6083,23.7062,20,10000,-62,2.99
1,31.6088,20.4288,-66.27,27.11,-62,2.99
0,31.6083,23.7062,20,10000,-63,2.99
1,31.6088,20.4288,-65.27,27.13,-63,2.99
0,31.6083,23.7062,20,10000,-64,53.39
1,31.6088,20.4288,-64.27,20.09,-64,53.39
0,31.6083,23.7062,20,10000,-65,59.86
1,31.6088,20.4288,-63.27,18.57,-65,59.86
0,31.6083,23.7062,20,10000,-66,59.86
1,31.6088,20.4288,-62.27,19.19,-66,59.86
0,31.6083,23.7062,20,10000,-67,59.86
1,31.6088,20.4288,-61.27,19.86,-67,59.86
0,31.6083,23.7062,20,10000,-68,59.86
1,31.6088,20.4288,-60.27,20.58,-68,59.86
0,31.6083,23.7062,20,10000,-69,59.86
1,31.6088,20.4288,-59.27,21.35,-69,59.86
0,31.6083,23.7062,20,10000,-70,80.93
1,31.6088,20.4288,-58.27,26.2,-70,80.93
0,31.6083,23.7062,20,10000,-71,80.93
1,31.6088,20.4288,-57.27,26.52,-71,80.93
0,31.6083,23.7062,20,10000,-72,89.25
1,31.6088,20.4288,-56.27,26.44,-72,89.25
0,31.6083,23.7062,20,10000,-73,89.25
1,31.6088,20.4288,-55.27,26.91,-73,89.25
0,31.6083,23.7062,20,10000,-74,89.25
1,31.6088,20.4288,-54.27,27.45,-74,89.25
0,31.6083,23.7062,20,10000,-75,99.51
1,31.6088,20.4288,-53.27,27.02,-75,99.51
0,31.6083,23.7062,20,10000,-76,98.83
1,31.6088,20.4288,-52.27,28.79,-76,98.83
0,31.6083,23.7062,20,10000,-77,105
1,31.6088,20.4288,-47.27,30.89,-77,105
0,31.6083,23.7062,20,10000,-78,105.32
